Country,HDI Score,Life Expectancy,Mean Years of Schooling,Expected Years of Schooling,GNI per Capita,Indicator_1,Indicator_2,Indicator_3,Indicator_4,Indicator_5,Indicator_6,Indicator_7,Indicator_8,Indicator_9,Indicator_10,Indicator_11,Indicator_12,Indicator_13,Indicator_14,Indicator_15,Indicator_16,Indicator_17,Indicator_18,Indicator_19,Indicator_20,Indicator_21,Indicator_22,Indicator_23,Indicator_24,Indicator_25,Indicator_26,Indicator_27,Indicator_28,Indicator_29,Indicator_30,Indicator_31,Indicator_32,Indicator_33,Indicator_34,Indicator_35,Indicator_36,Indicator_37,Indicator_38,Indicator_39,Indicator_40,Indicator_41,Indicator_42,Indicator_43,Indicator_44,Indicator_45,Indicator_46,Indicator_47,Indicator_48,Indicator_49,Indicator_50,Indicator_51,Indicator_52,Indicator_53,Indicator_54,Indicator_55,Indicator_56,Indicator_57,Indicator_58,Indicator_59,Indicator_60,Indicator_61,Indicator_62,Indicator_63,Indicator_64,Indicator_65,Indicator_66,Indicator_67,Indicator_68,Indicator_69,Indicator_70,Indicator_71,Indicator_72,Indicator_73,Indicator_74,Indicator_75,Indicator_76
Liechtenstein,0.6193508415658863,68.45282484045697,9.604877469665855,12.590468419852236,2096.7046734542723,24.238570256685527,23.199425824757167,30.734992730150047,92.37468931574955,75.8980423414225,1.988717680437162,55.72179575479503,20.45621819526694,71.42330520827437,65.43856107899413,20.933788786810414,66.45422979229686,49.65016221588263,11.269647838571995,1.1021707040200894,39.15406662480138,82.40525943008652,84.36041237682302,3.1139691268772793,-40.881623694602446,0.7570288650775758,77.11920287415481,20.988798160244123,86.88811167788882,89.59736409587941,12.437904990131457,72.96986640118723,74.18536373865292,87.67857680951286,59.54202368589217,70.0344595116614,45.70873275180864,33.16345046705165,15.294029383770962,63.06048704039056,93.2631465689702,-23.264996174725255,51.518705737247814,72.81422291080175,62.17135842852088,48.93776873585212,9.964556721899413,-32.42501398581359,7.464472678683485,36.92516843676447,0.7340021666186942,100.32916812693936,29.671343854275428,27.83079466202613,107.34612767616738,79.59054833497885,-11.288780477173233,52.82262417125716,91.98518562308206,79.29387803864648,46.3811722742161,70.94359156577599,88.47480513350484,4.309856356068607,52.6862004987438,19.80390238141979,-18.126128891410175,39.70721902899103,28.54548334569096,57.3087278166708,50.07894643747854,28.832267328422315,83.30103380383528,14.815674721040676,32.413098380362165,25.597756219583786,33.717575252998415,87.26899172387263,88.60722610925077,84.95494575352471,38.92312058594338
Lithuania,0.36601404984877994,64.70125512488244,6.282511300065536,10.660663907691344,500.0,13.158717371836673,33.25016004795279,31.731448015622874,92.35425067405322,72.08676956086781,33.595267738697274,50.196022455861836,28.31498756383496,49.8282061632066,77.36119077414514,39.1233008095201,102.38989343285905,21.524920166860486,25.825317305560933,17.02944205527814,35.66242250625814,69.24830048699266,65.90463963378532,30.930085768004936,13.054526554819748,17.30897903776685,80.05161809310133,28.21361354347707,64.48723030268849,66.27890454431991,16.886903159360987,89.67374801669312,65.02275487771024,51.84894938835898,64.71918103294095,37.711768093984844,45.9175116823895,88.39454159829813,37.62303449865526,41.089847632727086,84.05105602598078,-2.5232913119534857,55.4469768613919,91.63081937473285,58.92109747232834,39.19378022200427,34.47449983418008,30.067742703656698,-4.803402650185017,29.2736881151539,36.79299026383815,43.478908068436624,27.23514121708105,3.0280742508149245,61.510929150195935,53.56213230642717,30.625945910112076,36.27678622713668,52.94487269417735,64.97672621531574,89.01989817794076,64.77084944752471,64.84212116685875,18.65305798642739,36.83210411325702,10.376278524943913,16.79547338139151,72.06583923968084,41.151547998332866,37.19802737371815,26.137870317562758,40.62144290902532,32.38587138029317,18.148995408441067,29.43447025264816,57.32891443988478,23.07760632673435,39.319653317492794,40.488519863233314,55.38638735102589,31.31475589940039
Luxembourg,0.4179715990057818,67.16181967594812,6.618131713786674,10.530331690728056,500.0,24.581431066189438,34.25804022919187,31.75123126538354,92.74869142746469,78.62322005016884,-2.694415219238561,46.64884703970076,24.71230345207774,50.20047012240294,55.29111157837053,41.055746169760155,92.28947594796747,22.99776329565483,28.662300411707548,35.59227396301099,51.934576846303614,78.17035977049227,52.47815386723708,40.08505665081121,39.95069938077974,17.275803503173137,100.46056617287853,57.329320226018424,101.13414572081645,75.83531802739525,33.837256124118184,49.637880934685946,31.655747450235673,66.8977187685529,64.65887731228167,50.95690470828081,47.338422664141525,54.29977284280546,46.7588372574224,69.73275031554586,87.56882703522808,1.0799993785826487,71.6072036757647,47.849257704032425,13.663400268954492,33.142749127826136,27.87045691091266,25.778291680729502,39.0012233131977,22.538413300789976,42.713653375069335,65.14208387024496,41.30751608074851,3.211959249698797,80.69177323864965,59.12429876009021,35.52404027006267,43.796424999650725,61.9752163755773,64.17339731436562,62.3092569232651,36.31354371519434,76.66472509102141,14.207922927286052,66.92577464804448,43.03247354686548,37.70269596325062,78.63845707511898,26.683095379317848,22.87617483604101,72.1395145189581,20.763643263137823,73.59140094051844,50.61890689295648,42.54685361708682,22.125080354520097,29.625562955158856,58.43303603426376,32.51598230095215,92.67490290412067,12.849418072076144
Madagascar,0.36980038698264256,63.6976060753133,6.2483795375404965,10.997266060727629,500.0,29.66856517947639,40.893711002983316,34.04487304009447,80.10488088428181,70.93163463077363,21.83911456119024,66.79163640360753,7.614648555527232,60.98947042261212,32.19975573557399,28.47777651708892,63.74513505163101,61.332392088635615,48.37810552139544,21.74468426962658,40.3059419902625,81.69843085372815,65.54095016977328,27.99913619504726,24.561687424613368,59.95681655334432,61.49646761793279,16.763693149937783,71.91658361537974,51.28139161261271,18.45418016754996,49.812227614208666,40.20584151216052,81.67284472913178,70.20642510353385,68.70171062407931,26.815549111669572,79.72863131779373,32.68408873814714,47.326727982881344,68.65585303674648,10.226117952541493,54.53184105134032,82.51820190332671,39.48088353009365,15.181834348201594,-7.430518833283305,23.671602707893978,13.111063031830128,16.906838987589527,25.418819258515022,59.94832350341348,45.652249303966435,11.439117224956952,65.64064408601924,60.55245916701846,19.276856173354442,60.9539507468604,50.06693061681675,62.73673173291914,44.88116724982244,94.91491419872982,97.98417585071691,42.19762256997718,61.50267319545982,48.54057153628149,-3.357594056462169,69.7528430051989,21.16738135691127,45.02093390757865,55.19857737539639,29.668605081288042,70.74387308785076,26.430220413456027,17.58943908553683,37.19244982768776,17.616494542909535,89.44396616974761,36.406621805063196,41.37500603849211,13.724964971327548
Malawi,0.7509385590961817,79.58555154132534,10.328112399017838,14.170111705242814,9082.100228306872,-2.424212905923767,26.139524594625364,15.011393235593246,106.26445596943103,89.60406581638208,-1.9652765088105966,58.71172426222107,11.736564244858187,70.22998327686041,66.31248310465429,22.34096879029314,112.17333492446616,-0.13118390660721246,-5.330848427307089,27.521507811893386,37.829412955244706,106.26598389285044,57.710738949305636,28.95485681837954,-5.71502614247369,29.96823944921466,72.86838020902006,3.4632712470302813,80.77876119913,61.42089367372978,5.86878415895621,60.10418011192954,59.889979133457715,111.12728788380102,67.90676717698265,70.36830951984714,51.99404990068398,59.132004081949646,15.042483997476083,35.159144757049454,104.8922904215427,-6.088860198482315,70.82350442413195,54.359952325594655,46.36445072989021,20.85808446096054,-11.59500870563415,9.298619100438323,13.63405062607498,15.003841667917115,-20.116881848935186,85.12504211585363,25.00856543628193,-20.075453983121733,83.88076055887807,105.56301935487737,10.719265951462688,31.537561148660302,117.43202783971265,91.37694696893541,43.067930837563516,72.30917976097184,78.29969979596524,16.126018917048164,72.36964849227215,-7.411343451732307,-22.819607691389983,60.296358244777004,11.647857097632688,25.523650908300148,16.273906553921083,61.901877185092935,58.92352913569856,20.80738274325651,30.35959420568896,20.395778146358044,26.011146496285303,72.466957049526,66.53894331841971,68.74218880620404,12.46882549597239
Malaysia,0.5480442680780858,66.52788585046122,8.93304266110182,11.751516118703982,2790.7631100289536,0.6319381527477503,41.39756776752081,14.33396800046203,79.80630649768364,88.54905729333396,11.558487719063386,48.60122348833487,30.738816348764374,62.652906455001826,72.4604387755079,-7.8878462615493525,71.83638028759076,14.270641181794478,33.4060192451243,28.492990987185568,36.74338192220587,107.43990961565703,79.71334093723257,36.902495307597526,30.552780375924307,39.956687433461056,105.61018044955708,11.915625081623645,82.41598728200935,75.32202146131752,16.74325604703951,77.7750513668798,34.727237834750746,87.99923237923687,79.04880064320238,76.23788608817932,46.61850780326302,45.015604503290334,35.35919489474196,50.11581023162106,58.1148482707916,-4.398012140712574,74.9884653096482,35.47667655632101,63.084268699619585,20.15945458034293,-4.459866821266623,0.448111927419653,13.857467592130746,24.323637849939324,-25.640363351283888,74.12138420901799,49.43908653694133,4.09750223054251,65.92241700998906,78.35598297834042,10.289428851627477,40.61177766456345,80.52388991288278,79.0441345248904,62.490097515223475,82.90379374663442,80.69675866630737,-15.708926531459973,74.11204287080609,18.91795006431198,0.49571303615002194,74.97152886304559,19.099149615644855,25.261763360986063,86.79485649940297,30.035026299387123,42.48716106028829,31.624048237995694,55.73027282594202,49.60088026307963,8.531775559207574,61.3652396129001,84.01079343379295,42.642412671125825,38.22540696568822
Maldives,0.6703995354337627,77.1514153356854,10.772667963663212,15.243061875588326,500.0,-10.366749401462577,29.535800802725213,-16.402779249602276,71.69379071292968,100.68992982932232,-22.242237330267333,80.02375738998391,11.529560775595144,66.52730901461136,75.07481567007639,14.972497892256548,105.02363292630923,14.182388443236519,27.648158821053983,-6.473142101795165,37.15121629907954,60.30624111856587,48.014730049124864,29.018442271763348,3.2819731050854983,-2.7406803459601825,121.3145999585539,22.50931720693005,77.03276277783854,74.22552504449267,33.17742729977059,77.40789525175674,91.73283615084976,114.1330476037613,78.8878969567741,67.21025393420075,61.60482854767186,43.987109601089905,17.224866872606217,74.87096834603656,86.20563627292779,7.150602255916787,103.23145917906898,52.83190963777042,81.11096312010272,18.8488006819668,-3.5053765702133717,6.770415789040975,-19.998490319642166,20.98434992997447,2.6484495582070053,70.26120432861961,36.180230039699026,-11.866631622755214,68.95502438466133,88.5745311225497,-33.79152363504228,33.13485375961643,115.67709119217311,78.31869799241232,29.64049752120876,82.73026654340231,97.03270922003522,4.076999277903738,60.23019152425226,18.059181610772946,31.40639566917195,112.81697573097765,20.44914475392438,28.293014161841995,49.84136006575084,63.945645019561454,67.96643953210136,13.265456369886984,48.516864362419014,22.29309133191408,30.519486138632196,69.19160729268833,85.14142207795648,110.20786086952704,8.817464750135173
Mali,0.9217668785734385,80.80035794361105,11.700166931413904,17.94915948634975,26151.567901468035,-19.532922727114325,45.207864138025386,-8.559068397893526,106.73708218696763,94.22550659189628,2.80736051473113,85.32432139270827,11.360048258118567,91.80309458776419,60.247504793462824,22.21740756217919,93.15198200255188,16.395829301979248,14.724255980495663,22.775768360780432,60.09194794005124,78.40920709733084,94.41658000826524,-4.695427867055223,-43.53326869826841,5.30919304223233,86.08190651578539,20.075915520401942,97.4037986507773,99.28141757931341,-23.530258190123604,76.05677606116251,76.59845051882968,120.28193243102561,73.95623949806495,84.09205932456769,55.36201268487166,34.967564689372225,27.65280623748719,57.01378263538521,100.1796502537131,-19.391079714941434,103.589029978112,75.92024504749655,64.7726691070586,-11.89777319642824,-18.8616882479105,-39.88303784849575,-9.936942546206751,-13.314866627071154,-10.561622685768256,78.51565144256332,6.296399328254701,-32.735709470595246,107.1727734139597,126.36199090777986,-13.855208763285212,47.3596510569041,72.72359578353836,112.22877165087075,49.93801321929401,95.62397891240914,104.65892132659525,-31.551194368849963,82.65560840183217,-15.347812254546625,-32.345988236277776,67.3787961855953,-12.102435679812665,72.28887725279151,96.24135458087954,10.940370387046862,89.08713110906899,33.3840051358651,27.759716272474233,22.049597759414297,-37.138803509081164,59.9255414535131,75.82016961344088,100.62283883914424,18.069844778110536
Malta,0.5070541043637912,65.18705418620644,8.489753844249428,11.948330011770963,500.0,29.552473261738214,57.04257365148926,4.718968149627116,94.97770648701847,104.48921712207007,1.292448382031786,48.71155150846785,12.309413437992095,75.0416570202704,60.7254200920644,16.240628029996905,72.47515892680111,27.69455686321654,12.009992914208855,41.78179495272579,77.34731074687718,77.88479750039745,69.16255781281461,7.507777354197302,-6.764979821031265,48.60708943439629,93.21117260532942,41.072673931293565,57.047321064800386,70.74162887101855,50.725121607290156,51.87141633006413,57.64701355360439,74.17044696141554,60.707320046990226,88.00662483555004,72.24195592895445,15.965583157187078,58.68079290038783,52.682583029357446,104.71413902148349,13.903462211247295,78.11697698336121,43.03671549798622,71.82784326099502,26.41315554329101,29.032678229547713,19.592171602784603,17.689211386191012,-0.3703449516652597,5.910045088403315,52.57742583857305,56.613540916216145,28.62571652458658,60.45095667819251,100.95109434086902,12.665434784279753,34.471745451180674,107.8397559138509,27.274490775366697,28.15638059375148,88.05383202080624,74.25437288410384,7.825946229386481,85.28148045694867,25.77912256874786,29.0008622548685,38.9336787293172,14.126400848883293,43.79557332171016,60.97213157586879,22.971084148112844,74.26470282704925,12.131553348691874,63.842871594557124,42.57721076758253,44.080901561400935,78.26207953015188,70.42124140567667,84.99580645086195,27.908372876244307
Marshall Islands,0.6085412415124467,70.8241595305223,9.953170221403736,13.737358981756323,2475.1093131015928,12.502122750223457,41.51882827626667,-0.547409040024327,96.13688974809139,88.51647147862514,11.955206556594938,31.26454833827266,18.21269539152514,63.62309539573676,109.46455646119442,28.051946145885353,102.1722663889471,0.09981658056673126,-6.460694394513897,10.632770796072048,45.43808187442312,108.8523833395749,64.75303734705913,9.238725229213344,15.252036402737474,36.66047068103311,96.97547430267464,64.54996649095864,80.2464599347193,79.40773909062295,2.1984778255084407,70.15804879929206,54.276990252926396,88.25653268048316,78.79293036886122,83.96697670853044,53.68713233323043,40.7086925022689,10.538238641840888,77.55225623126852,93.15417157285768,23.59263346506853,81.425562421994,47.72699965480041,70.6492046710472,12.449532280808423,10.067872175280478,35.47337873689952,25.119568789197523,27.75675086305321,9.575963552660639,88.00985860266658,45.365952209803126,21.849435796397046,87.3553558713194,83.60405531221028,9.898514685734213,55.253700013616715,90.52723498389099,83.78253034148103,57.774802054402535,106.15991867684889,77.17617662931426,8.49304418212268,64.4458814585765,14.709999481855718,4.868202312070245,51.53869503521324,26.37928832487121,45.531820975175044,53.33460362882127,31.407585527626534,99.55367120051929,28.587617227225724,65.38997717116906,40.14666361475615,11.760529123878136,54.53250156267363,65.64759419789459,84.64453253126294,30.76640724267269
Mauritania,0.8259972172821206,82.65391396581883,13.252552815358108,17.374211457467297,10417.520043139899,-17.524325831823276,43.217624181332916,0.9481392051457647,111.7669740389343,104.56994601783684,-8.341634346149803,77.68526514715067,14.471238675367154,78.72946863508167,57.554347940475274,25.711197127041043,122.45456680623312,0.6039455155766333,16.222322850456365,23.103307789847463,34.63074915981311,84.05682142760737,84.82537348767757,10.109418271555697,-6.691870389436843,23.84689887945635,97.33787825007255,-16.358311178589688,84.0617319949264,61.39020165957915,-22.882739347765835,52.01118865907685,53.787912492605635,86.59516899831829,59.65350659533267,90.92103361711574,45.144597737709155,55.18121348427184,-4.133015899817021,32.59366321456031,81.69493155365899,-26.762855352588943,97.08521475389361,68.04081065139647,66.92790119274176,-3.8236182239220184,11.054960662763264,-24.404889191541535,0.6110817556181729,29.34088253876648,-1.17654789121827,88.36739782306252,43.12154277682195,1.1130117019843055,92.64573204932464,91.89325841423792,-2.7305588938279755,29.448014711638113,111.49189048292105,96.23909847210467,37.312380298638544,95.97343050906005,91.28942338280368,-15.826777526556718,103.28456303352789,-23.243193451153925,-27.888009840840297,73.4074919890576,5.500761839662459,18.2312425017048,61.4066886198153,30.755028451848307,85.31790924670241,19.301171740409792,41.965485047047416,38.828448751100254,6.258116592370609,34.89481812014024,72.6571743087376,99.50250348089335,7.20568300559664
Mauritius,0.4941428442597221,67.25611526729118,9.628492047952214,11.228719295421847,2896.643185501429,24.50560260214266,73.55895580758292,33.96778593905342,73.0527824728747,93.09987811072837,30.08199775358596,47.25193444033349,28.749765112758194,43.25228351860764,75.496970569566,26.32123843159413,88.59899834684677,16.11454247369349,27.583484409578528,17.29128803665078,17.768065846333645,39.30904634450664,71.65392677413593,32.56176115039098,38.504871898183154,44.14781563402194,64.47044172207742,39.618413182090215,57.824011026233805,99.70813890495867,15.170150280283217,67.39481172968908,28.186713380258922,82.859248004167,39.57831183099884,87.75169733799622,53.00576402109802,33.24092726715721,34.40855641930953,33.14724370949265,89.85468169683467,20.949009346495153,71.57016463304345,55.51243171601557,67.48121941961752,35.682530678536835,3.485934143391688,3.0185547287203747,-2.8231709472654316,8.923092986348689,30.431437188003486,82.59865442669468,42.90258945368445,20.095357687917947,85.98901033927442,67.75677738307841,5.923781210368311,25.742680614422937,67.79299489725918,88.42574689641404,48.05801675096307,85.07242329671763,85.24059517043094,15.985681532047359,65.58251131923747,26.243029597153157,55.68958613474206,34.31843251540257,15.082462693029974,14.307387168889852,44.53733789148024,52.90530223186201,48.5001850193803,28.612424159980172,17.21765519527231,38.524496208081544,52.97006804124858,52.67481158592442,61.60401758125091,75.63669530546684,29.743494446248096
Mexico,0.3984973431921396,62.082223698602725,8.031819726098325,10.525244054546711,500.0,-22.622830874870036,25.790966099959828,22.410984764868324,69.78191975699636,79.68877286138547,54.608130320883824,67.92493913997473,6.486694048666095,63.01731985674758,31.119159704801437,37.6051071875843,72.89862092218749,28.861980089149924,44.7194528027903,35.448126887147,31.902372436277414,86.32825867298658,81.23302640513275,-3.2386688250739937,12.134387956902945,62.98483661722973,93.41281738099202,25.9072524994205,99.52696866179112,64.77936957035409,73.13778674942186,75.36578825824358,30.173911958583894,94.48869033742362,37.13597608270689,77.02117127511852,62.58854014521041,49.9177011528382,13.647295701340415,27.72294827201473,88.59476655587729,21.297562535409327,62.56107394676539,63.177781428126394,60.843557956890244,6.507971825756581,-0.30531260170443986,10.653017365640231,37.427933460422615,53.13090664288012,18.767445453563294,60.53107207346054,4.365712168439146,20.93618026203883,60.7693409240383,85.16812881630959,44.797969990365885,51.025047282799534,85.11637840833689,66.14067051471189,40.623041304052386,75.29300159917244,79.09027223326687,29.87620536862159,49.175932862569255,8.78495290961003,23.63961924294086,59.30749204652201,29.463589654790244,31.233388889825,55.09413123948471,47.93827300333038,61.94699518715857,13.954777566454368,13.119355909384357,31.918045671288056,40.59691277533434,42.3895078575565,43.68705485116702,73.79384083697445,45.531656447270215
Micronesia,0.5325434153356738,66.04913458778886,8.302700676828207,11.7381509401363,1059.4861425946085,27.28085241195351,22.65117057431563,17.336715869903976,89.01058881643762,99.29752067667266,-7.046966045378419,28.55432226406241,17.44729311178111,86.55894668122708,79.75421742527686,15.577676465337671,54.61468357164266,29.687201009057915,12.301720907704198,9.627839290042854,39.15677484148006,90.75349332290429,84.88667261088774,22.26190270995127,9.453557296224645,31.24634037864492,90.82171572509765,20.17479750909662,60.32578817207467,83.50698393667304,29.398126309804,47.66001435836415,86.75828160783705,97.44027949197749,51.178219004362646,98.174843481194,25.708520891532164,54.406004215077715,7.649168745169778,58.209887728306526,81.99504224714774,6.9204787403124755,86.09967436027556,59.458785202797145,57.426784192686625,31.17422056282399,33.00795135049268,13.600242722925564,6.89681822258634,26.58130788586952,12.16309929969924,60.443072210619206,52.26591854715115,1.8451680180570307,92.82102422666303,80.04017137884526,12.56218094439604,33.18133509187195,80.75018637042058,75.9892437854875,55.14304756454602,92.47114804392146,110.79931252467547,14.035491677122138,78.73051816874627,31.062231763081478,16.513727744595407,64.7475848757226,17.954220730644444,62.91210113957606,85.73798990533514,31.9640221413725,51.51695447854563,40.88968941946685,59.149953501654636,28.974262728750688,43.71866218525069,54.99044266736244,83.29690165414516,77.98083362052989,24.953281005917674
Moldova,0.4515694109700228,65.59469237445796,7.13399017035265,11.89939104426714,500.0,-9.971787644193213,52.923330672835284,43.9083225863037,68.73256182829519,83.98546086804397,8.305840461304232,70.26232877876969,53.1427405290065,54.71643685662842,50.85839910679971,29.957686937742015,77.67716447212771,33.632475489184955,38.345862663030246,4.953332173600092,31.691539305274343,65.1046072162296,68.06357416847607,28.954052970840433,6.287767837402715,37.94989827375759,86.15347213578033,22.871929230574793,72.644477699319,56.99805523645965,30.188813289412632,40.942325639494605,80.59233757561258,102.54069468068174,71.0231221543238,65.55273076999907,41.227177459164636,29.25927749973834,-0.08163198886398249,54.71916193190876,88.62444413348976,30.991315772172037,67.84047956011871,62.1899347122458,63.97343414108745,37.12048171211855,23.58388267523678,1.5358578208198423,44.5212795823304,26.425081157279894,15.813961477133876,51.034901964186574,38.93593249971819,1.1916647249898205,70.45356618057983,72.27881406986401,16.101224810196438,48.92129081782319,62.92116158275728,84.18218428606454,42.85405530347867,66.12738797565638,51.85964207486117,6.0546136359859375,61.866268054925534,11.927645677316058,24.83797450192322,80.69443054158016,27.484190129822696,47.670191609053084,41.25109744689445,38.00189054139007,65.11748757055784,42.35145844659351,43.83268152160191,37.00423963134812,18.828994515702732,53.92194845950908,76.47192619852457,63.22879725605392,21.10725696799514
Monaco,0.935709520975821,78.75991009103842,14.743728174235528,18.856508316130114,27504.771867839398,-25.632182554010654,63.65379040295949,-11.919539411496608,98.06700301246809,102.31128756967159,-13.389751626501685,46.07491929368793,-3.013294222231515,53.83583525966002,85.54521995275726,24.044883460374045,121.84967392822568,-23.554415002704424,18.041383907250193,6.648475751956276,25.139554002996558,100.40134908719693,63.40361127754032,-2.686771468082533,-20.894192411091552,25.763456817190757,107.68001170080649,-0.580668454194651,84.6636693625535,95.1083448379915,2.135212556564767,102.55651512959184,55.844073314481385,110.7506172839952,66.71735481530013,90.07602808582232,43.64023454712676,28.527641404579157,4.183918432926042,77.7448265380489,71.14469562280178,-3.7186735480011492,76.14450964838267,53.866910335941576,88.49868535975475,-11.157803751217557,-29.35926664956216,-11.063979774340538,-20.143450111820272,-4.593946077669337,-14.78268004291531,91.04431193944254,30.48272839347214,-16.066209695496546,135.64629740917923,95.97258289273829,-2.868719958775614,-12.462646292712726,95.76968823881757,112.55218417973757,72.9917135517855,113.93719530092946,127.98838000599926,-30.393537860505077,93.87527808833873,-10.447537815732467,-11.898108385071076,85.54117901450137,7.864539473862941,43.76134349278255,67.80253413005181,24.496151081620194,108.02590905200307,0.9079799248214471,54.14722796365827,26.017066298997623,31.085867888672176,84.14095549277764,51.690588392612085,95.62858661241967,-20.822143735633297
Mongolia,0.8591158391255826,77.4686686862085,12.621226072295054,17.90089004960484,14979.852379676951,-31.244670150601593,31.820571943356725,28.85851885004334,105.70468745167256,111.88641721544568,-27.385414740622288,74.03812238024054,8.345333142087199,55.41426158273396,57.72511490154732,20.120074301000713,103.869611993015,22.88510024234771,4.706222677277822,13.61335329186489,59.20502775714844,95.30253258013681,66.18996877981196,24.817461004513234,-36.29991320250687,60.9765392979134,99.49300818368707,41.34326617879257,97.33822066866807,67.6313125274836,-16.442094511280025,67.32577557468758,76.91538779199095,130.1406787349662,74.23952653937012,73.19591530465921,59.8859845722676,21.23202951180329,12.703834599306816,57.87905888894052,63.29530634712143,-25.624745928497113,112.02346698702982,62.98006306154057,72.5153279681704,-6.341991570387087,-6.059415901620156,0.8356037578994702,-12.685055998177894,-15.417757417433243,-17.640248388813397,67.14461071093275,35.321510259948326,-33.26196623567236,68.72974252968419,91.87035860022004,-8.51676307807874,30.318174500515582,90.27506571722591,82.38728005872917,62.67278879728486,110.55058701867156,94.32723261104509,-36.74296776582091,81.98811653264661,17.305903427847824,19.15646773583387,77.55647482137881,-11.417538887085371,47.10656213012569,48.20332056687814,17.25817907716576,90.76102836591048,24.84281242480452,11.20240281614025,22.33521829647798,17.32477099025186,75.2845962375136,71.98021833522516,96.63964330599825,18.132352750044838
Montenegro,0.7490443666015667,79.30268813477299,10.509522746696744,18.554636705315403,2386.2331008810843,-25.61244196090701,63.459105961362866,6.024586632316698,106.08421024935072,82.07371897777242,8.718085262311916,61.61535124530209,12.174134217873068,46.90421229432613,77.98894638004575,13.097455762447783,100.77177975055798,16.233238639953555,18.0097627715205,13.928229317544833,37.85430923455645,103.83879611971369,70.12292580348841,17.48309193519001,-6.285636099877273,-3.204562146728005,66.8147787305457,33.056335383362246,68.27265178284445,89.19220360552794,7.026128654347993,90.14588196239939,69.18828136254282,99.36882100216468,61.02977792029279,80.80543396138563,61.15367153411898,25.897772219433268,10.15329470000762,47.62301308596129,79.21405358962924,-6.289605396934903,57.15227187941909,44.37582153004179,66.7174974748929,8.259658364100375,7.92598788051545,4.074723938145681,-14.219233515582673,25.886577583193898,-10.032024330211605,106.27655385226703,59.1790655406469,-22.154165508512307,123.87455239531238,101.37255591259492,37.225666543379766,25.877690724417068,106.84389040644257,86.17286158787888,22.9286025956634,104.50748234403218,89.96331900452562,-19.60939175844743,67.56649251050891,10.993553891763042,21.75216702844724,30.2785149465746,-8.64124125516257,28.947939546791304,55.32543024306563,20.095675952166513,68.72082302931969,24.436971983398877,31.262966820491158,28.092467653112983,25.07331504067527,66.90091192084796,82.60178171639048,88.74420764859384,3.55821871937556
Morocco,0.8990201718182621,84.11223362794165,16.0,17.27721829449217,18534.89460158169,-0.030784967705201893,36.51165064128236,-39.372801843557056,100.62179211326375,110.71490139447633,-0.9788101325491354,49.3749558641007,29.686021104869248,54.12997340815138,64.72689613738017,19.631492450743472,108.55966708728526,25.693258287657656,9.827958038710733,-3.8950582533165274,36.67731327395123,103.23381948283392,91.66770442462959,23.03189092698583,-11.389726826246765,34.18644417843947,110.95879183605936,14.847598476493303,107.47979929758269,83.56103512341572,-7.410576966943729,75.42318169707691,73.2772664191834,134.80748604020434,64.84481610876153,109.16802141303495,55.41238708450757,16.55960532591766,32.3443344591635,54.45018898797204,108.51895687944723,-10.062396475583313,115.02410486378,79.27205098548374,52.978755095108724,8.148038763384946,-13.747793351844429,-41.266833667842334,-19.759049059299706,-8.357991396533272,-19.552042085744894,64.64765255694064,17.96410822344749,-1.413480731012882,93.04149160840353,86.16482461705412,-14.674391112023649,13.373404468690708,101.84527864298065,113.78764827934529,43.861688054752676,86.02962336434695,112.47675525919838,11.257662104775108,99.80094734084355,-21.94506608367376,-30.030626521757398,79.0810715331481,-4.6715719553191235,56.19858521390126,89.0668777211073,45.51270626947765,94.33080715403065,-6.640104403619425,45.851116419366775,0.6015451938858583,40.31925134894986,65.50102082343585,69.10236074676284,72.34484838304552,0.3436379520153494
Mozambique,0.8563134084464421,79.71414500254606,12.821350045186554,19.089596804183362,12809.214113517693,-21.25490547400335,25.56129615535003,1.329659956854485,83.6199838799659,105.78122969319662,-2.215032919542871,56.928459912450776,27.60039254677465,59.588405493941885,66.28388267470883,28.589775555973773,103.60427367777856,13.729467513707476,-6.043089910340591,9.583440529714672,25.50838416053872,117.06442109922992,67.38749929971246,2.3542728161263824,-9.777378211488951,23.45410134028307,132.90335870370194,36.45129180806149,123.28508852530406,87.49058022813315,22.416886258475486,73.98639799409395,41.874364465767215,109.4257767365578,55.720769139834175,112.07303679026855,16.529421433609723,23.038009577273247,33.0570438011888,55.9787557797578,126.59215132567344,-15.322109453390276,97.83909589669646,49.95897586550578,86.61190730558816,3.813759108351917,-23.358017389750664,3.262329318708005,-20.765656074138924,-6.201439273752477,-7.402957034162014,86.73960826215021,19.484026777150127,13.066399680617309,96.14434127106145,118.16414457763139,-3.3258420080765347,22.005937233410773,83.86258262329304,54.914561387727524,52.44518993220672,91.22484552903873,110.02590353144464,-26.814931540706937,68.21323409104212,-18.32823540732425,17.36215326283324,75.12281873709223,-14.034564635481722,26.58153390001709,66.8672734613458,3.617560885853969,72.09516229519224,1.5382504770653185,20.396887529433197,34.63616353647966,2.043158102526988,48.923877614575446,59.13270077182447,72.2221734008201,-5.923044921178544
